yes	Correct	modular programming		rapid prototyping	[[ 0.3423765   0.65762353]]	[[[  0.95737111   0.97542526   0.92351617   0.95148616   0.75465346
yes	Correct	call graph		control flow diagram	[[ 0.34324923  0.6567508 ]]	[[[  0.95854036   0.96851271   0.95828632   0.9304302    0.76491759
yes	Incorrect	description standard		record type	[[ 0.34310436  0.65689558]]	[[[  0.94864385   0.95861303   0.96090308   0.69614428   0.70963177
yes	Incorrect	chickens and pigs		delimiter	[[ 0.34316966  0.65683031]]	[[[  0.88395043   0.92241863   0.89238996   0.7238464    0.3049667
yes	Incorrect	error processing		inductive assertion method	[[ 0.34292659  0.65707344]]	[[[  0.           0.           0.           0.89836585   0.56615764
yes	Correct	complex domain		Cynefin	[[ 0.31903678  0.68096328]]	[[[  0.89101248   0.92938684   0.79662211   0.91677238   0.72371976
yes	Incorrect	priority		risk threshold	[[ 0.3434239  0.6565761]]	[[[  0.93362721   0.92520782   0.92797315   0.9346477    0.63800355
yes	Incorrect	five levels of agile planning		system documentation	[[ 0.34313375  0.65686625]]	[[[  0.           0.           0.           0.94943501   0.84841721
yes	Incorrect	hard copy		reading reference	[[ 0.34303847  0.65696156]]	[[[  0.94937928   0.97954456   0.9455666    0.90145326   0.80078292
yes	Incorrect	document		repository	[[ 0.3157292  0.6842708]]	[[[ 0.91047279  0.93771297  0.80559099  0.91023489  0.58257326  0.77960315
yes	Incorrect	root arrow segment		initiating event	[[ 0.33504507  0.66495496]]	[[[  0.           0.           0.           0.93085947   0.8006986
yes	Correct	extendability		extensibility	[[ 0.00394616  0.99605381]]	[[[ 0.97566271  0.98688487  0.96543875  0.98114969  0.93194861  0.97157474
yes	Incorrect	clear text file encoding		subroutine trace	[[ 0.34287187  0.6571281 ]]	[[[  0.           0.           0.           0.91156586   0.76431496
yes	Incorrect	cold standby		life cycle model	[[ 0.34274957  0.6572504 ]]	[[[  0.86995633   0.90666477   0.80975449   0.92332703   0.78421524
yes	Incorrect	design element		overload	[[ 0.34281412  0.65718591]]	[[[  0.89871404   0.9328156    0.88535602   0.91438425   0.50180836
yes	Incorrect	qualification requirement		call	[[ 0.34317192  0.65682799]]	[[[  0.9015495    0.87580305   0.840656     0.891656     0.67665864
yes	Incorrect	internal arrow		chip	[[ 0.34306076  0.65693921]]	[[[  0.8938668    0.91474119   0.85945097   0.90479885   0.51006657
yes	Incorrect	client		establish and maintain	[[ 0.34316933  0.65683067]]	[[[  0.94234844   0.98265444   0.88676122   0.7965105    0.65730983
yes	Incorrect	fault isolation		network open end	[[ 0.34096196  0.65903807]]	[[[  0.           0.           0.           0.86846286   0.74241139
yes	Incorrect	software diversity		finish date	[[ 0.34069857  0.6593014 ]]	[[[  0.           0.           0.           0.87738821   0.65302159
yes	Incorrect	test bed		source code data	[[ 0.34257779  0.65742218]]	[[[  0.91470453   0.93922053   0.87297608   0.91386569   0.69317062
yes	Incorrect	lean programming		bidirectional traceability	[[ 0.34316465  0.65683532]]	[[[  0.90488655   0.95423012   0.90152748   0.93856968   0.64936551
yes	Correct	modifiability		maintainability	[[ 0.18094116  0.81905884]]	[[[ 0.93892     0.9716775   0.93838415  0.97850135  0.81295047  0.92719055
yes	Incorrect	interrupt priority		agile methods	[[ 0.34304902  0.65695095]]	[[[  0.82902861   0.85862938   0.64984253   0.86269305   0.59698695
yes	Incorrect	customer		syntactic agreement	[[ 0.34325752  0.65674251]]	[[[  0.78981215   0.92548632   0.7073993    0.78930266   0.4154852
yes	Correct	storage allocation		buffer	[[ 0.34315228  0.65684772]]	[[[  0.93153598   0.97129375   0.96511429   0.9545438    0.83590868
yes	Incorrect	object-oriented structured design		release plan	[[ 0.3431589  0.6568411]]	[[[  0.           0.           0.           0.93257297   0.72343305
yes	Incorrect	application attribute		execution time	[[ 0.34245619  0.65754378]]	[[[  0.89840049   0.90585067   0.93963909   0.94190415   0.69819825
yes	Correct	rule		essential Scrum	[[ 0.34281981  0.65718019]]	[[[  0.86106391   0.95675783   0.62857156   0.91159188   0.55394075
yes	Correct	disorder domain		Cynefin	[[ 0.3344878  0.6655122]]	[[[  0.           0.           0.           0.85902366   0.54013565
yes	Incorrect	measure		problem-oriented language	[[ 0.34318376  0.6568163 ]]	[[[  0.31147266   0.92536078   0.83321305   0.91270607   0.6430804
yes	Incorrect	abstract design		sequential	[[ 0.34304905  0.65695095]]	[[[  0.93255967   0.93890528   0.84194936   0.92950297   0.66796643
yes	Incorrect	schedule baseline		progressive refinement	[[ 0.3425751   0.65742487]]	[[[  0.           0.           0.           0.87077904   0.65384127
yes	Incorrect	detailed function point count		capital expenditure	[[ 0.3431147   0.65688533]]	[[[  0.           0.           0.           0.8412774    0.48398478
yes	Incorrect	place type		local variable	[[ 0.34182644  0.65817356]]	[[[  0.90634614   0.9607291    0.83404537   0.87957114   0.65015122
yes	Incorrect	data-sensitive fault		invocation	[[ 0.34316999  0.65683001]]	[[[  0.96503737   0.95770906   0.94193596   0.79860946   0.4658614
yes	Incorrect	end user		organization	[[ 0.3415007  0.6584993]]	[[[  0.94571075   0.9626643    0.96556203   0.94344052   0.63050557
yes	Incorrect	Information Technology		system definitions	[[ 0.34314638  0.65685362]]	[[[  0.91552808   0.96065687   0.91336019   0.93539629   0.79416164
yes	Correct	design description		product specification	[[ 0.34296331  0.65703666]]	[[[  0.9431634    0.98175742   0.95607749   0.9652422    0.71354583
yes	Incorrect	project snapshot		unnecessary formality	[[ 0.34319952  0.65680045]]	[[[  0.83546302   0.82721451   0.78815944   0.86875281   0.65369678
yes	Correct	macrogenerator		macro-generating program	[[ 0.3325133   0.66748667]]	[[[  1.           1.           1.           0.97549741   0.85015688
yes	Incorrect	component integration test		partial cluster	[[ 0.34317014  0.65682983]]	[[[  0.90077728   0.91582053   0.84524435   0.95568946   0.72820397
yes	Incorrect	stratified language		collection-valued property	[[ 0.34303376  0.65696621]]	[[[  0.           0.           0.           0.91779176   0.63131253
yes	Correct	generality		synthetic address	[[ 0.34305322  0.65694678]]	[[[  0.81172722   0.8455792    0.83153108   0.87960406   0.59825046
yes	Incorrect	adaptive maintenance		microinstruction	[[ 0.34314737  0.65685266]]	[[[  0.84322009   0.85763716   0.82759042   0.9038701    0.74684512
yes	Incorrect	understandability		nonidentifying relationship	[[ 0.34317377  0.6568262 ]]	[[[  0.94219185   0.94951986   0.86553936   0.9584141    0.84942213
yes	Incorrect	private type		mode	[[ 0.34118018  0.65881985]]	[[[  0.91482149   0.94540187   0.90533975   0.94659782   0.74776352
yes	Incorrect	configuration management database		priority inversion	[[ 0.34317702  0.65682298]]	[[[  0.89713852   0.89454254   0.90397097   0.92708616   0.76956052
yes	Incorrect	system maintenance		dynamic analysis	[[ 0.34305167  0.65694833]]	[[[  0.92938813   0.94037398   0.88894974   0.87238424   0.62340891
yes	Incorrect	manufacturing phase		online documentation	[[ 0.34314448  0.65685558]]	[[[  0.86956872   0.90113428   0.8579095    0.88486171   0.61743593
yes	Correct	branch		branchpoint	[[ 0.13793239  0.86206758]]	[[[ 0.9367234   0.96830959  0.88902968  0.91680637  0.83841506  0.82904548
yes	Correct	supplier		seller	[[ 0.11740059  0.88259941]]	[[[ 0.90263737  0.90883358  0.8354293   0.96075137  0.79126014  0.87722922
yes	Incorrect	split key		fit	[[ 0.29687929  0.70312077]]	[[[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  7.
yes	Incorrect	stakeholder		instrumentation	[[ 0.34352824  0.65647167]]	[[[  0.93644542   0.91471593   0.85127885   0.84768315   0.47505577
yes	Incorrect	configuration audit		musketeer attitude	[[ 0.3432903   0.65670973]]	[[[  0.94660224   0.89800273   0.88659626   0.83545385   0.5760838
yes	Correct	resource		artifact	[[ 0.18216234  0.81783766]]	[[[ 0.9202621   0.95761661  0.88850242  0.93854037  0.60745952  0.81170616
yes	Incorrect	commit window		respecialize	[[ 0.34296843  0.65703154]]	[[[  0.84778349   0.87418931   0.74176808   0.82204274   0.50335914
yes	Incorrect	purchaser		data type	[[ 0.33014509  0.66985494]]	[[[ 0.93882866  0.88953831  0.94086267  0.81890608  0.58636115  0.70996129
yes	Correct	machine-independent		portability	[[ 0.34322512  0.65677488]]	[[[  0.91815538   0.98473193   0.96466247   0.89314665   0.72101236
yes	Incorrect	functional language		computer security	[[ 0.34314483  0.65685517]]	[[[  0.89749254   0.94779207   0.85724897   0.90583532   0.63799766
yes	Incorrect	servant leader		interrupt service routine	[[ 0.34331787  0.65668207]]	[[[  0.79851927   0.81751911   0.72063724   0.80438024   0.32446329
yes	Incorrect	requirements flow-down		system table	[[ 0.34273478  0.65726519]]	[[[  0.           0.           0.           0.94910336   0.77627397
yes	Incorrect	sizing		sprint backlog	[[ 0.34162349  0.65837651]]	[[[  0.90755886   0.89356858   0.73582615   0.79417735   0.55848722
yes	Incorrect	tailoring		prescriptive process	[[ 0.34323689  0.65676314]]	[[[  0.91196903   0.91689904   0.80774516   0.91389023   0.53883718
yes	Incorrect	operations manual		ground term	[[ 0.3434523   0.65654767]]	[[[  0.89808047   0.86674923   0.8143096    0.83933263   0.63402319
yes	Correct	jump		go to	[[ 0.15106115  0.84893888]]	[[[ 0.92658097  0.9768321   0.94276176  0.93287982  0.69998978  0.84621557
yes	Incorrect	record		general system characteristics	[[ 0.34317702  0.65682298]]	[[[  0.71534245   0.81572515   0.81786467   0.88643638   0.60181818
yes	Incorrect	principle		compatible	[[ 0.28491905  0.71508092]]	[[[ 0.9136329   0.90549095  0.87429907  0.94640653  0.59405387  0.83724187
yes	Incorrect	story splitting		contingency plan	[[ 0.3430424   0.65695763]]	[[[  0.97702787   0.96682961   0.92003098   0.95304391   0.73020294
yes	Correct	package		data abstraction	[[ 0.34328455  0.65671545]]	[[[  0.88037878   0.9359752    0.82792009   0.94955172   0.59915109
yes	Incorrect	non-identifying relationship		configuration item form	[[ 0.34301788  0.65698212]]	[[[  0.           0.           0.           0.89166311   0.7750627
yes	Incorrect	common-environment coupling		predictive metric	[[ 0.34316739  0.65683258]]	[[[  1.           1.           1.           0.91379856   0.81171908
yes	Correct	program design		hardware design language	[[ 0.26358616  0.73641384]]	[[[  0.94559577   0.97276375   0.90757976   0.94902276   0.78088956
yes	Incorrect	child box		database	[[ 0.34212485  0.65787512]]	[[[ 0.79994604  0.87594491  0.74059518  0.82626432  0.63247907  0.7380495
yes	Correct	low level language		assembly	[[ 0.34314647  0.6568535 ]]	[[[  0.87224391   0.93472295   0.90910018   0.97752558   0.615305
yes	Incorrect	colocation		counting rule	[[ 0.34368101  0.65631902]]	[[[  0.95661578   0.96936294   0.94451636   0.83449579   0.59516758
yes	Incorrect	recoverability		device	[[ 0.34207931  0.65792072]]	[[[  0.89544915   0.85640369   0.82345303   0.92239157   0.66191393
yes	Incorrect	compatible		optional nonidentifying relationship	[[ 0.34317514  0.65682483]]	[[[  0.           0.           0.           0.95056376   0.61594411
yes	Incorrect	request for information		data flow diagram	[[ 0.34315115  0.65684885]]	[[[  0.84722138   0.93881707   0.8256111    0.           0.           0.
yes	Correct	reversible execution		replay	[[ 0.34317014  0.65682983]]	[[[  0.6995578    0.90362872   0.89196576   0.79647389   0.33848094
yes	Incorrect	transform-centered design		module	[[ 0.34312534  0.65687472]]	[[[  0.           0.           0.           0.87396756   0.65365122
yes	Incorrect	sprint mapping		personas	[[ 0.34262782  0.65737218]]	[[[  0.89485887   0.84933624   0.89051525   0.966334     0.48232327
yes	Incorrect	slack		periodic task	[[ 0.34266382  0.65733624]]	[[[  0.85536555   0.9265137    0.85281285   0.92335232   0.60017633
yes	Incorrect	communications planning		metric	[[ 0.34315678  0.65684325]]	[[[  0.79582524   0.87715294   0.77994123   0.79829296   0.58306131
yes	Correct	bottom-up		top-down	[[ 0.23298317  0.76701677]]	[[[ 0.95386298  0.99429288  0.97395589  0.9928879   0.98534991  0.98217187
yes	Incorrect	control program		kano model analysis	[[ 0.34189647  0.65810359]]	[[[  0.           0.           0.           0.97034982   0.8016595
yes	Incorrect	mechanism loopback		structured programming language	[[ 0.34317636  0.65682358]]	[[[  0.90288543   0.9440298    0.90666991   0.74476749   0.56745134
yes	Incorrect	communication management plan		application lifecycle management	[[ 0.34035888  0.65964115]]	[[[  0.83646728   0.81963197   0.85494735   0.9549186    0.79352156
yes	Incorrect	scrummaster		call reference	[[ 0.34271702  0.65728295]]	[[[  0.78761551   0.8489491    0.62860388   0.77263932   0.40052412
yes	Incorrect	non-key attribute		test item transmittal report	[[ 0.34307879  0.65692121]]	[[[  0.           0.           0.           0.90321817   0.69973128
no	Correct	aggregation		transportability	[[ 0.6356414   0.36435863]]	[[[  0.91210063   0.92903973   0.90770156   0.92041389   0.54401709
no	Correct	n-level address		user interface sketch	[[ 0.63563472  0.36436528]]	[[[  0.           0.           0.           0.85536507   0.61764997
no	Correct	mechanicals		certification criteria	[[ 0.63563383  0.36436626]]	[[[  0.87167101   0.89512565   0.90698162   0.9136446    0.56680283
no	Correct	application area level		mean time to repair	[[ 0.63563496  0.36436504]]	[[[  0.89767985   0.91414199   0.91494444   0.88637852   0.77413365
no	Correct	systems integration testing		threat	[[ 0.63563257  0.36436746]]	[[[  0.88455926   0.95400547   0.8871213    0.84951627   0.57619145
no	Incorrect	adaptation		transparency	[[ 0.62942779  0.37057227]]	[[[  0.8570151    0.87458375   0.81954493   0.90959259   0.49199003
no	Correct	co-location		integration testing	[[ 0.63565773  0.36434224]]	[[[  0.90998584   0.93399487   0.85526272   0.86659171   0.62926164
yes	Correct	down		up	[[ 0.1991019   0.80089808]]	[[[ 0.92166988  0.96846363  0.96028888  0.94646988  0.8526089   0.91403441
no	Correct	category cluster		pragma	[[ 0.63567692  0.36432311]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	budgeted cost of work performed		running time	[[ 0.63563257  0.36436746]]	[[[  0.88520777   0.80270094   0.87771933   0.88892633   0.64046841
no	Incorrect	arrows connecting inputs to processing steps and processing steps to outputs		structure chart	[[ 0.63563257  0.36436746]]	[[[  0.           0.           0.           0.92361876   0.77401117
no	Correct	consecutive		value list constraint	[[ 0.63563418  0.36436585]]	[[[  0.           0.           0.           0.90624535   0.60919029
no	Correct	basic symbol		human behavior	[[ 0.63565725  0.36434275]]	[[[  0.91145493   0.89763653   0.91110263   0.90815643   0.62207832
no	Correct	functional organization		customer requirement	[[ 0.63563526  0.36436471]]	[[[  0.92739012   0.93101145   0.88402892   0.9551627    0.7568475
no	Correct	developers and testers		signal	[[ 0.63563311  0.36436686]]	[[[  0.921885     0.93432216   0.86167438   0.88528788   0.52048013
yes	Correct	design-to-cost		design to cost	[[  5.53190238e-14   1.00000000e+00]]	[[[ 1.          1.00000005  0.99999998  0.99467917  0.95762185  0.98057737
no	Correct	proposal		startup	[[ 0.62802339  0.37197664]]	[[[ 0.94536452  0.96155962  0.94382067  0.95978093  0.54967513  0.79926315
no	Correct	project leader		state	[[ 0.63602215  0.36397785]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	test report		quality	[[ 0.63569045  0.36430958]]	[[[  0.85981991   0.87308657   0.77601753   0.93659768   0.61702621
no	Correct	restart point		statistically managed process	[[ 0.63563293  0.36436707]]	[[[  0.           0.           0.           0.86782872   0.61205863
yes	Correct	programmer		chief programmer team	[[ 0.08447167  0.91552836]]	[[[  0.77783009   0.91505361   0.70902509   0.96354993   0.81553816
no	Correct	satisfaction		Certified Scrum Professional	[[ 0.63563275  0.36436728]]	[[[  0.           0.           0.           0.8887626    0.5820071
no	Correct	turnkey system		stream interface signature	[[ 0.63563377  0.36436626]]	[[[  0.           0.           0.           0.81126773   0.54267699
no	Correct	backup		waterfall	[[ 0.63267469  0.36732528]]	[[[ 0.86165421  0.89477632  0.8354629   0.90341527  0.51147694  0.73780197
